employee_id_hash,pa_periode_id,performance_score,performance_rating,assessment_date
ab233b682ec355648e7891e66c54191b,42,103,Excellent,2022-07-13
704afe073992cbe4813cae2f7715336f,42,82,Average,2022-07-14
42e77b63637ab381e8be5f8318cc28a2,35,0,Need Improvement,2025-08-06
19b650660b253761af189682e03501dd,42,94,Average,2022-07-14
01e9565cecc4e989123f9620c1d09c09,42,82,,2022-07-14
3948ead63a9f2944218de038d8934305,42,78,Average,2022-07-14
7ce3284b743aefde80ffd9aec500e085,42,95,Good,2022-07-12
db9ad56c71619aeed9723314d1456037,42,85,Good,2022-07-13
20aee3a5f4643755a79ee5f6a73050ac,42,100,Excellent,2022-07-14
51ef186e18dc00c2d31982567235c559,42,92,Good,2022-07-13
8164d892d7aea8f1875df07f4d82ffd0,42,100,Excellent,2022-07-13
acf4b89d3d503d8252c9c4ba75ddbf6d,42,97,Good,2022-07-14
33ef701c8059391708f1c3ddbe9f1f81,42,99,Good,2022-07-13
7d571e5c15bad5ef8c4352ce7a1d9e78,35,98,Good,2025-02-24
50905d7b2216bfeccb5b41016357176b,42,75,,2022-07-13
acaa23f71f963e96c8847585e71352d6,36,90,Good,2025-08-12
bea5955b308361a1b07bc55042e25e54,42,99,Good,2022-07-14
d516b13671a4179d9b7b458a6ebdeb92,42,99,Good,2022-07-14
3fc0a5dc1f5757c71b88be8adbfd10e9,42,83,Average,2022-07-13
4fc28b7093b135c21c7183ac07e928a6,35,82,Average,2025-02-25
e49b8b4053df9505e1f48c3a701c0682,42,80,,2022-07-14
ba3866600c3540f67c1e9575e213be0a,42,100,Excellent,2022-07-27
b85d65c39e12a5515c19fd72b6f48199,42,88,Excellent,2022-07-15
43feaeeecd7b2fe2ae2e26d917b6477d,42,100,Excellent,2022-07-15
55743cc0393b1cb4b8b37d09ae48d097,42,96,Good,2022-07-15
15756c350dae3457b2718a29dc0018cb,35,93,Good,2025-02-24
290ff0feb094e836744d3e2403d993fd,42,87,Good,2022-07-18
ddf9029977a61241841edeae15e9b53f,42,106,,2022-07-15
812214fb8e7066bfa6e32c626c2c688b,42,97,Good,2022-07-15
54ebdfbbfe6c31c39aaba9a1ee83860a,42,100,Excellent,2022-07-15
0d0871f0806eae32d30983b62252da50,42,98,,2022-07-15
9426c311e76888b3b2368150cd05f362,35,90,Good,2025-02-24
8b6dd7db9af49e67306feb59a8bdc52c,42,84,,2022-07-18
3d8e28caf901313a554cebc7d32e67e5,42,95,Good,2022-07-15
15de21c670ae7c3f6f3f1f37029303c9,42,0,,2022-07-15
63154d5661f774fb7d2d11701d466aa2,42,106,Excellent,2022-07-15
3b3dbaf68507998acd6a5a5254ab2d76,42,100,,2022-07-15
27b587bbe83aecf9a98c8fe6ab48cacc,42,115,Excellent,2022-07-15
34adeb8e3242824038aa65460a47c29e,42,107,Excellent,2022-07-15
dfd7468ac613286cdbb40872c8ef3b06,42,85,Good,2022-07-15
d403137434343677b98efc88cbd5493d,42,107,Excellent,2022-07-15
d3802b1dc0d80d8a3c8ccc6ccc068e7c,42,90,Good,2022-07-17
5cf68969fb67aa6082363a6d4e6468e2,42,117,Excellent,2022-07-15
c3992e9a68c5ae12bd18488bc579b30d,42,85,Good,2022-07-15
34ffeb359a192eb8174b6854643cc046,42,74,Average,2022-07-18
ccc81a97c1535f9a631b9db584a264e4,42,107,Excellent,2022-07-15
23ce1851341ec1fa9e0c259de10bf87c,42,88,Good,2022-07-18
7634ea65a4e6d9041cfd3f7de18e334a,42,80,Average,2022-07-15
4c22bd444899d3b6047a10b20a2f26db,42,86,Good,2022-07-15
81dc9bdb52d04dc20036dbd8313ed055,42,87,,2022-07-15
6c35083f355f10ab32ebed269a58169e,42,94,,2022-07-18
c0f168ce8900fa56e57789e2a2f2c9d0,42,82,,2022-07-15
9e406957d45fcb6c6f38c2ada7bace91,42,59,,2022-07-16
49c9adb18e44be0711a94e827042f630,42,100,Excellent,2022-01-10
6e2713a6efee97bacb63e52c54f0ada0,42,0,,2022-07-15
021bbc7ee20b71134d53e20206bd6feb,35,40,Need Improvement,2025-02-24
f550e0ba9e1c4e8bb4a5ed0ac23a952d,35,92,Good,2025-02-25
6074c6aa3488f3c2dddff2a7ca821aab,35,97,Good,2025-02-25
d4ec33c0c23ae3c91764fcc625108a5a,35,94,Good,2025-02-25
3871bd64012152bfb53fdf04b401193f,6,0,Need Improvement,2025-02-20
8e0384779e58ce2af40eb365b318cc32,42,91,,2022-07-18
311abb492a69fe7da41be858fdd2aae8,35,94,Good,2025-02-24
d8c24ca8f23c562a5600876ca2a550ce,42,98,Good,2022-07-19
20885c72ca35d75619d6a378edea9f76,42,101,Excellent,2022-07-18
97f081d3b1b352e9d1aaa2225dd6bb16,42,90,Good,2022-07-18
6e2d5d50a943a0e0d738377f51011685,42,59,,2022-07-18
a760880003e7ddedfef56acb3b09697f,42,142,Excellent,2022-07-19
7940ab47468396569a906f75ff3f20ef,42,77,,2022-07-18
dd8eb9f23fbd362da0e3f4e70b878c16,42,98,Good,2022-07-18
e32c51ad39723ee92b285b362c916ca7,42,92,Excellent,2022-07-19
dc0439caeb74ffc2795571af07a7eab1,42,88,Good,2022-07-18
533fa796b43291fc61a9e812a50c3fb6,42,68,Average,2022-07-18
b928fec5932bf2fddd2cc88c038b8ccb,42,94,Good,2022-07-18
c90e274d55309db944076afb3ff9c391,42,105,,2022-07-19
bf5cd8b2509011b9502a72296edc14a0,42,62,Need Improvement,2022-07-19
7da18d0326a9f46a4817e19c805819ae,42,90,Good,2022-07-18
e702e51da2c0f5be4dd354bb3e295d37,42,79,Average,2022-07-19
9308b0d6e5898366a4a986bc33f3d3e7,42,84,Average,2022-07-18
4fc28b7093b135c21c7183ac07e928a6,42,94,Good,2022-07-19
9eac167ec1efbe078138397fabba902e,42,100,Excellent,2022-07-18
2e5c2cb8d13e8fba78d95211440ba326,42,62,,2022-07-19
b7d0858d41a6c29b873e4aba411e6d04,42,89,,2022-07-18
6f611188ad4a81ffc2edab83b0705d76,42,103,Excellent,2022-07-18
07871915a8107172b3b5dc15a6574ad3,42,98,Good,2022-07-18
c457d7ae48d08a6b84bc0b1b9bd7d474,42,89,Good,2022-07-18
f0837f171aae7ccf1a8909b6a0cc3559,42,75,Average,2022-07-18
0f3c5d0c3666eec8cd311bec6d878915,42,0,,2022-07-18
4f8bc5ac1dc2b49434efe9e72f183de8,42,90,Good,2022-07-18
7aa685b3b1dc1d6780bf36f7340078c9,42,182,,2022-07-18
2b8a61594b1f4c4db0902a8a395ced93,42,98,,2022-07-19
9a32ff36c65e8ba30915a21b7bd76506,42,102,Excellent,2022-07-19
bb702465f3c3141263ddd046c9585b27,42,91,,2022-07-19
86c51678350f656dcc7f490a43946ee5,42,75,,2022-07-19
a6ade5aa93b826f8de63c663e1159bf7,42,84,,2022-07-18
f8eb278a8bce873ef365b45e939da38a,42,79,,2022-07-18
2cfa3753d6a524711acb5fce38eeca1a,42,92,,2022-07-18
1f72e258ff730035f2a1fb6637f562c2,42,97,,2022-07-18
f0adc8838f4bdedde4ec2cfad0515589,42,82,Average,2022-07-19
254ed7d2de3b23ab10936522dd547b78,35,94,Good,2025-02-24
e586a4f55fb43a540c2e9dab45e00f53,42,47,,2022-07-19
65b1e92c585fd4c2159d5f33b5030ff2,42,80,,2022-07-19
671d8d05d795091118b1344f715307c4,42,67,,2022-07-19
9cc138f8dc04cbf16240daa92d8d50e2,42,54,,2022-07-19
c0c7c76d30bd3dcaefc96f40275bdc0a,42,0,,2022-07-19
71a8b2ffe0b594a5c1b3c28090384fd7,42,87,,2022-07-19
e1228be46de6a0234ac22ded31417bc7,35,95,Good,2025-02-24
3f900db2608fb3eecb3ee77ba9ef5f60,42,100,Excellent,2022-07-19
fcde14913c766cf307c75059e0e89af5,42,92,,2022-07-19
af8d9c4e238c63fb074b44eb6aed80ae,42,65,,2022-07-19
0f96613235062963ccde717b18f97592,42,8,,2022-07-18
6a10bbd480e4c5573d8f3af73ae0454b,42,53,,2022-07-19
9ac403da7947a183884c18a67d3aa8de,42,81,,2022-07-19
0dd1bc593a91620daecf7723d2235624,35,91,Good,2025-02-25
83fa5a432ae55c253d0e60dbfa716723,42,81,,2022-07-19
e593c562359c3c2e42a22b808d3383e7,42,92,Good,2022-07-20
59b90e1005a220e2ebc542eb9d950b1e,42,100,Excellent,2022-07-19
ac0b236e346da355400a90fcc7e28be6,42,85,Good,2023-02-03
2d6cc4b2d139a53512fb8cbb3086ae2e,42,80,Average,2022-07-20
8c6744c9d42ec2cb9e8885b54ff744d0,42,89,Good,2022-07-19
2458ab18be2a140a1cfb932dd96f25d6,42,92,Good,2022-07-20
2421fcb1263b9530df88f7f002e78ea5,35,0,,2023-02-24
aac933717a429f57c6ca58f32975c597,42,89,Good,2022-07-20
30ef30b64204a3088a26bc2e6ecf7602,42,96,,2022-07-19
b2eeb7362ef83deff5c7813a67e14f0a,42,27,,2022-07-19
298f587406c914fad5373bb689300433,42,92,Good,2022-07-20
6df182582740607da754e4515b70e32d,42,57,,2022-07-19
f269cb7796c3319c9aa4d146b52139e6,42,78,,2022-07-19
d8c24ca8f23c562a5600876ca2a550ce,40,93,Good,2023-11-03
df42e2244c97a0d80d565ae8176d3351,35,91,Good,2025-02-24
dfbd282c18300fa0eccceea6c5fac41f,35,91,Good,2025-02-25
f2e84d98d6dc0c7acd56b40509355666,40,96,Good,2024-01-02
9b523b0c92185f39a0da77a82c51b46a,40,91,Good,2024-01-02
d61e4bbd6393c9111e6526ea173a7c8b,42,79,Average,2022-07-20
6e2eec9ca19c076736d19ac5426473af,42,68,,2022-07-19
3435c378bb76d4357324dd7e69f3cd18,42,84,Average,2022-07-20
8cb22bdd0b7ba1ab13d742e22eed8da2,42,92,Good,2022-07-20
d86ea612dec96096c5e0fcc8dd42ab6d,42,83,Average,2022-07-19
3e441eec3456b703a4fe741005f3981f,42,100,Excellent,2022-07-20
39539f630a3b94d3ed61ea9d04c9bb05,42,97,Good,2022-07-20
d6525aa8638c1d8d4da535fbb1a5fc80,42,91,Good,2022-07-20
eed5af6add95a9a6f1252739b1ad8c24,42,70,,2022-07-20
f81dee42585b3814de199b2e88757f5c,42,91,Good,2022-07-19
abec16f483abb4f1810ca029aadf8446,42,90,Good,2022-07-20
9b8f0779badbad3b46d6718ee95a68ff,42,90,Good,2022-07-19
494c08f7a144d3cc4cfa661ed1244039,42,100,Excellent,2022-07-20
20546457187cf3d52ea86538403e47cc,42,59,Need Improvement,2022-07-20
2421fcb1263b9530df88f7f002e78ea5,42,59,,2022-07-20
b6f0479ae87d244975439c6124592772,42,0,,2022-07-20
943aa0fcda4ee2901a7de9321663b114,42,97,Good,2022-07-19
c09f9caf5e08836d4673ccdd69bb041e,42,90,Good,2022-07-20
18997733ec258a9fcaf239cc55d53363,42,38,,2022-07-20
821fa74b50ba3f7cba1e6c53e8fa6845,42,97,Good,2022-07-20
806d926414ce19d907700e23177ab4ff,42,91,,2022-07-19
cee631121c2ec9232f3a2f028ad5c89b,42,57,,2022-07-20
3c7781a36bcd6cf08c11a970fbe0e2a6,42,82,Average,2022-07-20
66368270ffd51418ec58bd793f2d9b1b,42,0,,2022-07-20
a8abb4bb284b5b27aa7cb790dc20f80b,42,22,,2022-07-20
d7a728a67d909e714c0774e22cb806f2,42,90,,2022-07-20
618b0fffdfdb50766e4d51574bc4e533,35,96,Good,2025-02-25
9f61408e3afb633e50cdf1b20de6f466,42,104,Excellent,2022-07-25
1068c6e4c8051cfd4e9ea8072e3189e2,42,93,Good,2022-07-25
d5036c64412973d610202be8dce2b82a,42,86,,2022-07-19
caa89215e67b35d504b99a0b22f1c56d,35,94,Good,2025-02-25
8cbe9ce23f42628c98f80fa0fac8b19a,42,83,Average,2022-07-21
03b2ceb73723f8b53cd533e4fba898ee,35,92,Good,2025-02-24
b4288d9c0ec0a1841b3b3728321e7088,42,0,,2023-02-03
81448138f5f163ccdba4acc69819f280,42,81,Average,2022-07-22
559cb990c9dffd8675f6bc2186971dc2,42,0,,2022-07-22
2ed80f6311c1825feb854d78fa969d34,42,82,Average,2022-07-21
785ca71d2c85e3f3774baaf438c5c6eb,42,80,Average,2022-07-21
1bf50aaf147b3b0ddd26a820d2ed394d,42,745,,2022-07-21
70162fe655ec381ac6312ebf026aac54,42,81,Average,2022-07-21
8d7d8ee069cb0cbbf816bbb65d56947e,42,85,Good,2022-07-21
7dcd340d84f762eba80aa538b0c527f7,42,82,,2022-07-21
587524833eaf98eb779a387e33768c6a,42,12,,2022-07-21
1d2a48c55f6f10010887cc7d849469a1,42,100,Excellent,2022-07-24
63538fe6ef330c13a05a3ed7e599d5f7,42,100,,2022-07-20
2f55707d4193dc27118a0f19a1985716,42,48,,2022-07-21
5ea1649a31336092c05438df996a3e59,42,60,Average,2022-07-22
31839b036f63806cba3f47b93af8ccb5,42,100,Excellent,2022-07-22
abd815286ba1007abfbb8415b83ae2cf,42,0,,2022-07-21
86a2f353e1e6692c05fe83d6fc79cf9d,42,89,Good,2022-07-21
13f320e7b5ead1024ac95c3b208610db,42,100,,2022-07-20
2de5d16682c3c35007e4e92982f1a2ba,42,96,Good,2022-07-21
9b72e31dac81715466cd580a448cf823,42,87,Good,2022-07-21
795c7a7a5ec6b460ec00c5841019b9e9,42,100,Excellent,2022-07-22
248e844336797ec98478f85e7626de4a,42,75,,2022-07-21
cbfe5681369338a48e2d1b63998099d6,42,96,Good,2022-07-25
04ecb1fa28506ccb6f72b12c0245ddbc,42,98,Good,2022-07-22
f74909ace68e51891440e4da0b65a70c,42,90,Good,2022-07-21
33e8075e9970de0cfea955afd4644bb2,42,92,Good,2022-07-21
85422afb467e9456013a2a51d4dff702,42,100,Excellent,2022-07-20
c410003ef13d451727aeff9082c29a5c,42,0,,2022-07-22
64eec0c3fb6b12c43f51ec9e9c773fed,42,99,Good,2022-07-22
f2201f5191c4e92cc5af043eebfd0946,42,83,Average,2022-07-12
766ebcd59621e305170616ba3d3dac32,42,111,Excellent,2022-07-22
98d6f58ab0dafbb86b083a001561bb34,42,100,Excellent,2022-07-21
fccb60fb512d13df5083790d64c4d5dd,42,44,,2022-07-21
b181eaa49f5924e16c772dcb718fcd0f,42,74,,2022-07-22
2e2079d63348233d91cad1fa9b1361e9,42,61,,2022-07-21
d4b5b5c16df28e61124e13181db7774c,42,46,,2022-07-12
16c222aa19898e5058938167c8ab6c57,42,81,,2022-07-22
50dd7100bcbd98c41b1179143a2325a4,42,89,,2022-07-22
f04cd7399b2b0128970efb6d20b5c551,42,57,,2022-07-21
65658fde58ab3c2b6e5132a39fae7cb9,42,79,,2022-07-21
956685427c5cd9dcb04f784272727336,42,53,,2022-07-22
4f4adcbf8c6f66dcfc8a3282ac2bf10a,42,99,Good,2022-07-21
1651cf0d2f737d7adeab84d339dbabd3,42,88,,2022-07-21
37693cfc748049e45d87b8c7d8b9aacd,42,43,Need Improvement,2022-07-06
788d986905533aba051261497ecffcbb,42,53,,2022-07-27
8df707a948fac1b4a0f97aa554886ec8,42,86,Good,2022-07-27
adf8d7f8c53c8688e63a02bfb3055497,35,94,Good,2025-02-25
e995f98d56967d946471af29d7bf99f1,42,88,,2022-07-26
98b297950041a42470269d56260243a1,42,0,,2022-07-25
c56a022b15250525f8b9bdfc41a13152,42,89,Good,2022-07-26
59c33016884a62116be975a9bb8257e3,42,78,,2022-08-24
2dea61eed4bceec564a00115c4d21334,42,94,Good,2022-08-30
5eac43aceba42c8757b54003a58277b5,42,82,Average,2022-07-26
7bb060764a818184ebb1cc0d43d382aa,42,86,Good,2022-07-26
85fc37b18c57097425b52fc7afbb6969,42,110,Excellent,2022-07-29
1f50893f80d6830d62765ffad7721742,42,97,Good,2022-07-26
7f1171a78ce0780a2142a6eb7bc4f3c8,42,100,,2022-07-26
db095bd14b838cbf3abf886f492c721b,42,90,Good,2022-07-26
5f2c22cb4a5380af7ca75622a6426917,42,0,,2022-07-25
2fe5a27cde066c0b65acb8f2c1717464,42,85,,2022-07-26
0d0fd7c6e093f7b804fa0150b875b868,42,100,,2022-07-25
e7f8a7fb0b77bcb3b283af5be021448f,42,100,,2022-07-27
0353ab4cbed5beae847a7ff6e220b5cf,42,0,,2022-07-25
d10ec7c16cbe9de8fbb1c42787c3ec26,42,98,,2022-08-02
740a02d0786a4239a62076f650cd26da,42,94,Good,2022-07-26
b056eb1587586b71e2da9acfe4fbd19e,40,84,Average,2023-10-16
a08e32d2f9a8b78894d964ec7fd4172e,42,84,Excellent,2022-07-26
c8ed21db4f678f3b13b9d5ee16489088,42,87,,2022-07-27
42998cf32d552343bc8e460416382dca,42,91,Good,2022-08-05
56db57b4db0a6fcb7f9e0c0b504f6472,42,99,,2022-07-26
fb89705ae6d743bf1e848c206e16a1d7,42,100,Excellent,2022-07-27
b9cfe8b6042cf759dc4c0cccb27a6737,42,100,Excellent,2022-07-26
e034fb6b66aacc1d48f445ddfb08da98,42,81,,2022-07-25
3a4496776767aaa99f9804d0905fe584,42,100,Excellent,2022-07-27
430c3626b879b4005d41b8a46172e0c0,42,81,,2022-07-26
d4c2e4a3297fe25a71d030b67eb83bfc,42,87,Good,2022-07-27
26408ffa703a72e8ac0117e74ad46f33,42,81,,2022-07-28
5a5eab21ca2a8fef4af5e35709ecca15,42,96,,2022-07-27
cbfe5681369338a48e2d1b63998099d6,40,90,Good,2023-11-03
94bb077f18daa6620efa5cf6e6f178d2,42,0,Need Improvement,2022-08-09
f5f8590cd58a54e94377e6ae2eded4d9,42,100,Excellent,2022-07-29
fc3cf452d3da8402bebb765225ce8c0e,42,82,Average,2022-07-27
a1c5aff9679455a233086e26b72b9a06,42,94,Good,2022-07-26
335cd1b90bfa4ee70b39d08a4ae0cf2d,42,92,,2022-07-26
5317b6799188715d5e00a638a4278901,35,89,Good,2025-02-25
060afc8a563aaccd288f98b7c8723b61,42,82,,2022-07-29
f29b38f160f87ae86df31cee1982066f,42,81,,2022-07-29
2715518c875999308842e3455eda2fe3,42,85,,2022-07-29
67f7fb873eaf29526a11a9b7ac33bfac,42,100,,2022-08-01
15d4e891d784977cacbfcbb00c48f133,42,44,,2022-08-02
70fc5f043205720a49d973d280eb83e7,42,92,Good,2022-07-27
97af07a14cacba681feacf3012730892,42,72,,2022-07-25
bbcbff5c1f1ded46c25d28119a85c6c2,42,97,Good,2022-07-29
edfbe1afcf9246bb0d40eb4d8027d90f,42,92,Good,2022-07-08
240c945bb72980130446fc2b40fbb8e0,35,95,Good,2025-02-25
7070f9088e456682f0f84f815ebda761,35,98,Good,2025-02-25
d464b5ac99e74462f321c06ccacc4bff,35,86,Good,2025-02-25
cee631121c2ec9232f3a2f028ad5c89b,42,0,Need Improvement,2023-02-06
b534ba68236ba543ae44b22bd110a1d6,42,82,Average,2022-12-19
d82c8d1619ad8176d665453cfb2e55f0,42,84,Average,2022-07-05
b607aa5b2fd58dd860bfb55619389982,42,95,Good,2022-12-19
3c59dc048e8850243be8079a5c74d079,42,0,,2022-10-28
37693cfc748049e45d87b8c7d8b9aacd,42,0,,2022-10-28
f8c1f23d6a8d8d7904fc0ea8e066b3bb,42,77,Average,2022-12-19
b534ba68236ba543ae44b22bd110a1d6,35,0,,2023-02-24
550a141f12de6341fba65b0ad0433500,42,96,Good,2022-07-28
c203d8a151612acf12457e4d67635a95,42,93,Good,2022-07-22
faa9afea49ef2ff029a833cccc778fd0,42,90,Good,2022-07-20
4e732ced3463d06de0ca9a15b6153677,42,0,,2022-10-28
c4ca4238a0b923820dcc509a6f75849b,42,0,,2022-12-06
eaae339c4d89fc102edd9dbdb6a28915,42,126,Excellent,2022-07-12
de3f712d1a02c5fb481a7a99b0da7fa3,42,0,,2022-12-06
9431c87f273e507e6040fcb07dcb4509,42,0,,2022-12-19
7fe1f8abaad094e0b5cb1b01d712f708,42,41,,2022-12-19
a7971abb4134fc0cfcec7d589e1ebcf6,42,86,Good,2022-12-16
98f13708210194c475687be6106a3b84,42,0,,2022-10-28
941e1aaaba585b952b62c14a3a175a61,42,21,,2022-12-19
2ca65f58e35d9ad45bf7f3ae5cfd08f1,28,81,Average,2023-01-05
b056eb1587586b71e2da9acfe4fbd19e,28,0,,2023-01-05
d07e70efcfab08731a97e7b91be644de,42,41,Average,2022-12-19
c44e503833b64e9f27197a484f4257c0,28,100,Excellent,2023-01-05
d82c8d1619ad8176d665453cfb2e55f0,42,0,,2022-10-28
1be3bc32e6564055d5ca3e5a354acbef,42,0,,2022-12-20
912d2b1c7b2826caf99687388d2e8f7c,28,94,Good,2023-01-05
edfbe1afcf9246bb0d40eb4d8027d90f,28,94,Good,2023-01-05
2823f4797102ce1a1aec05359cc16dd9,28,90,Good,2023-01-05
df263d996281d984952c07998dc54358,28,76,Average,2023-01-05
94ef7214c4a90790186e255304f8fd1f,42,0,,2023-01-24
415585bd389b69659223807d77a96791,42,89,Good,2023-01-05
17c276c8e723eb46aef576537e9d56d0,42,0,,2023-02-02
a5cdd4aa0048b187f7182f1b9ce7a6a7,28,0,Need Improvement,2023-01-05
2291d2ec3b3048d1a6f86c2c4591b7e0,42,0,,2023-02-06
11bcd3c1d43688891ed23f5677a174ea,42,0,Need Improvement,2022-07-20
f1c1592588411002af340cbaedd6fc33,42,115,Excellent,2022-07-14
a9df2255ad642b923d95503b9a7958d8,42,83,Average,2023-01-06
87ba276ebbe553ec05d2f5b37c20125f,42,86,Good,2023-01-06
74306eef5860833e2e47ff169a73b45b,42,84,Average,2023-01-06
1ea97de85eb634d580161c603422437f,42,0,,2023-01-06
043c3d7e489c69b48737cc0c92d0f3a2,35,99,Good,2023-02-25
6f611188ad4a81ffc2edab83b0705d76,36,90,Good,2025-08-12
43d762ca733a839226415450b0dbf9d2,41,96,Good,2024-01-03
7f24d240521d99071c93af3917215ef7,42,91,Good,2023-02-07
5c8e07660e3000f141dda8b83107ed6e,42,89,Good,2023-01-06
b6a1085a27ab7bff7550f8a3bd017df8,42,104,Excellent,2022-07-12
a9a1d5317a33ae8cef33961c34144f84,42,171,,2023-02-08
3bf55bbad370a8fcad1d09b005e278c2,42,79,Average,2022-07-13
71d7232b9fed020ca23729017873089e,41,91,Good,2024-01-03
1be883eec3231f9fe43c35bd1b4b3bb5,42,107,Excellent,2022-07-12
6915849303a3fe93657587cb9c469f00,42,100,Excellent,2023-01-06
47e338b3c082945eff04de6d65915ade,42,0,,2023-02-09
502cbcfede9f1df5528af4204f33e0c8,42,0,,2023-01-06
7612936dcc85282c6fa4dd9d4ffe57f1,41,92,Good,2023-12-22
11bcd3c1d43688891ed23f5677a174ea,41,94,Good,2024-01-03
b085c4fa543afe32970749f5e2bcdc6a,42,102,Excellent,2022-07-12
7aa685b3b1dc1d6780bf36f7340078c9,40,332,Excellent,2024-01-02
95c9d994f8d75d4d60f8bb8f25902339,42,115,Excellent,2022-07-12
f51238cd02c93b89d8fbee5667d077fc,42,0,,2023-01-06
876e8108f87eb61877c6263228b67256,35,85,Good,2025-02-25
13e36f06c66134ad65f532e90d898545,42,81,Average,2022-07-14
576d026223582a390cd323bef4bad026,42,86,Good,2022-07-19
a3048e47310d6efaa4b1eaf55227bc92,42,82,Average,2022-07-18
37db6bb5f1db992df92a919d20757eec,42,107,Excellent,2022-07-13
06f7c042b76e4b04f698c75b7b2777ea,42,97,Good,2022-07-18
3db11d259a9db7fb8965bdf25ec850b9,42,0,,2023-01-09
2fd5d41ec6cfab47e32164d5624269b1,42,99,Good,2023-01-06
679d8bbd776e0bbf3b044306c5be94ae,42,90,Good,2022-07-20
3db11d259a9db7fb8965bdf25ec850b9,42,115,Excellent,2022-07-12
b28d7c6b6aec04f5525b453411ff4336,42,91,Good,2023-01-06
20aee3a5f4643755a79ee5f6a73050ac,41,90,,2024-01-09
59de0175dc17bcf0f4fb5ae6ae3f444f,35,91,Good,2024-01-02
55563844bcd4bba067fe86ac1f008c7e,42,0,,2023-02-25
1fd09c5f59a8ff35d499c0ee25a1d47e,42,98,Good,2022-07-18
a9a1d5317a33ae8cef33961c34144f84,42,0,,2023-02-08
3493894fa4ea036cfc6433c3e2ee63b0,42,81,Average,2022-07-14
47e338b3c082945eff04de6d65915ade,42,95,Good,2023-02-09
39ea40e164f970c54b0530436d5a9f7a,42,0,Need Improvement,2023-01-07
c850371fda6892fbfd1c5a5b457e5777,42,100,Excellent,2023-01-06
2fd5d41ec6cfab47e32164d5624269b1,42,92,Good,2023-01-06
882735cbdfd9f810814d17892ae50023,42,81,Average,2022-07-12
943b5fd1ef60d3a4db537af4a4d0c802,42,96,Good,2022-07-15
4424d2deec2f9468fb61e2db07ecd6b6,42,0,,2023-01-07
9d949c3d8baa0f9df6f22c4661946a61,42,0,,2023-01-09
882735cbdfd9f810814d17892ae50023,42,80,,2023-01-08
f51238cd02c93b89d8fbee5667d077fc,42,91,Good,2022-07-20
53fdae58e861476b182b0cd6beade809,42,97,Good,2023-01-06
07845cd9aefa6cde3f8926d25138a3a2,42,100,Excellent,2023-01-09
aea94dc1e6d1dd330cbc2c4a480934d6,42,0,,2023-01-09
f35fd567065af297ae65b621e0a21ae9,42,109,Excellent,2022-07-15
31c0b36aef265d9221af80872ceb62f9,42,75,Average,2022-07-15
4d95d05a4fc4eadbc3b9dde67afdca39,42,79,Excellent,2022-07-15
a58616464d14208b2677a084f5d7456f,42,108,Excellent,2022-07-15
d8700cbd38cc9f30cecb34f0c195b137,42,0,,2023-02-02
3e195b0793297114c668f772c6e2d9ba,42,108,Excellent,2022-07-13
e8d66338fab3727e34a9179ed8804f64,42,104,Excellent,2022-07-14
394868456436dbe743e4380554c0493a,42,108,Excellent,2022-07-14
7aa685b3b1dc1d6780bf36f7340078c9,42,0,Excellent,2023-01-09
747c1bcceb6109a4ef936bc70cfe67de,42,0,,2023-01-09
ca172e964907a97d5ebd876bfdd4adbd,42,74,Average,2023-01-10
28659414dab9eca0219dd592b8136434,42,0,,2023-01-18
740a02d0786a4239a62076f650cd26da,35,77,Average,2025-02-25
3713bdda7149579475f3734e8bd0e14a,42,89,Good,2022-07-20
6dbbe6abe5f14af882ff977fc3f35501,42,91,Good,2023-02-09
9d752cb08ef466fc480fba981cfa44a1,42,0,Excellent,2023-01-09
16738419b15b05e74e1ecb164430bfa8,42,108,Excellent,2022-07-13
acb5d1120b8a0b8d3d97905ba9a72dc4,42,109,Excellent,2022-07-14
a928731e103dfc64c0027fa84709689e,40,90,Good,2023-11-03
999028872cfff7ae8ee330a33cbd3874,42,97,Good,2023-01-09
39539f630a3b94d3ed61ea9d04c9bb05,42,98,Good,2023-01-09
55a0df4b5a1786cd13a7a8de759859d4,42,101,Excellent,2022-07-14
124c3e4ada4a529aa0fedece80bb42ab,42,100,Excellent,2022-07-14
da0d1111d2dc5d489242e60ebcbaf988,42,100,Excellent,2022-07-12
29e1c59be16c852670e3be302e8c303b,42,0,Good,2023-01-10
f04cd7399b2b0128970efb6d20b5c551,42,0,,2023-01-10
42c8938e4cf5777700700e642dc2a8cd,40,90,Good,2023-11-03
e327b1649d06bf74fceb4fe73f83bdba,42,85,Good,2023-01-09
f1ababf130ee6a25f12da7478af8f1ac,42,100,Excellent,2022-07-14
883e881bb4d22a7add958f2d6b052c9f,42,97,Good,2023-01-10
4b6538a44a1dfdc2b83477cd76dee98e,42,100,Excellent,2022-07-14
90794e3b050f815354e3e29e977a88ab,42,98,Good,2022-07-15
cc58f7abf0b0cf2d5ac95ab60e4f14e9,42,0,Excellent,2023-01-09
3e89ebdb49f712c7d90d1b39e348bbbf,42,108,Excellent,2022-07-08
6e923226e43cd6fac7cfe1e13ad000ac,35,88,Good,2025-02-25
358f9e7be09177c17d0d17ff73584307,42,82,Average,2023-02-09
d2ed45a52bc0edfa11c2064e9edee8bf,42,102,Excellent,2022-07-12
43d762ca733a839226415450b0dbf9d2,35,92,Good,2025-02-25
