employee_id_hash,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg,perf_beh_ratio,combined_score,score_difference,tenure_category,performance_level,behavioral_level,high_performer,gender_encoded,marital_status_encoded,is_permanent_encoded,performance_rating_encoded,tenure_category_encoded,performance_level_encoded,behavioral_level_encoded
36f4d832825380f102846560a5104c90,69,1,O,married,t,49.5,Good,0,93.75,0.528,71.625,-44.25,junior,low,medium,0,1,0,1,2,0,1,2
37693cfc748049e45d87b8c7d8b9aacd,59,20,O,married,t,42.77777777777778,Need Improvement,0,59.54545454545455,0.7184054283290925,51.161616161616166,-16.767676767676768,senior,low,low,0,1,0,1,3,2,1,1
37db6bb5f1db992df92a919d20757eec,101,15,O,widow,t,83.28571428571429,Excellent,0,95.0,0.8766917293233083,89.14285714285714,-11.714285714285708,senior,medium,high,0,1,2,1,1,2,2,0
3871bd64012152bfb53fdf04b401193f,67,22,O,married,t,57.09090909090909,Good,0,88.75,0.6432778489116517,72.92045454545455,-31.659090909090907,senior,low,medium,0,1,0,1,2,2,1,2
394868456436dbe743e4380554c0493a,82,12,O,single,t,91.75,Good,0,95.0,0.9657894736842105,93.375,-3.25,senior,high,high,1,1,1,1,2,2,0,0
3948ead63a9f2944218de038d8934305,81,12,O,married,t,67.25,Average,0,95.0,0.7078947368421052,81.125,-27.75,senior,low,high,0,1,0,1,0,2,1,0
39539f630a3b94d3ed61ea9d04c9bb05,82,15,O,married,t,95.46153846153848,Good,0,92.5,1.0320166320166322,93.98076923076924,2.961538461538481,senior,high,medium,0,1,0,1,2,2,0,2
39e4973ba3321b80f37d9b55f63ed8b8,81,10,O,married,t,67.08333333333333,Average,0,85.0,0.7892156862745098,76.04166666666666,-17.91666666666667,senior,low,medium,0,1,0,1,0,2,1,2
39ea40e164f970c54b0530436d5a9f7a,82,15,O,married,t,80.92307692307692,Excellent,0,99.375,0.8143202709240445,90.14903846153845,-18.45192307692308,senior,medium,high,0,1,0,1,1,2,2,0
3a066bda8c96b9478bb0512f0a43028c,76,6,O,single,t,68.0,Excellent,0,88.33333333333334,0.7698113207547169,78.16666666666667,-20.333333333333343,mid,low,medium,0,1,1,1,1,1,1,2
3a09a524440d44d7f19870070a5ad42f,101,1,O,single,t,78.0,Good,0,90.0,0.8666666666666667,84.0,-12.0,junior,medium,medium,0,1,1,1,2,0,2,2
3a2a9aef4cbed81244820a091667c0bd,101,2,O,married,t,88.18181818181819,Good,0,99.58333333333331,0.8855077976416891,93.88257575757575,-11.401515151515127,junior,medium,high,0,1,0,1,2,0,2,0
3a4496776767aaa99f9804d0905fe584,77,4,O,single,t,99.16666666666669,Good,0,100.0,0.9916666666666668,99.58333333333334,-0.8333333333333144,mid,high,high,1,1,1,1,2,1,0,0
3a835d3215755c435ef4fe9965a3f2a0,78,8,O,married,t,81.0,Excellent,0,80.65873015873015,1.0042310341434617,80.82936507936508,0.34126984126984894,senior,medium,low,0,1,0,1,1,2,2,1
3ac48664b7886cf4e4ab4aba7e6b6bc9,83,12,O,married,t,89.42857142857143,Good,0,73.04646464646464,1.224269673575498,81.23751803751804,16.38210678210679,senior,medium,low,0,1,0,1,2,2,2,1
3b3dbaf68507998acd6a5a5254ab2d76,64,14,O,married,t,108.66666666666669,Good,0,94.0625,1.155260243632337,101.36458333333334,14.604166666666686,senior,high,medium,0,1,0,1,2,2,0,2
3b5dca501ee1e6d8cd7b905f4e1bf723,65,19,O,married,t,86.66666666666667,Good,0,63.57738095238096,1.3631682426739067,75.12202380952382,23.089285714285708,senior,medium,low,0,1,0,1,2,2,2,1
3b5e2c9be5002e87e0477099db5ff21b,75,2,O,single,t,98.0,Excellent,0,95.625,1.0248366013071895,96.8125,2.375,junior,high,high,1,1,1,1,1,0,0,0
3bf55bbad370a8fcad1d09b005e278c2,81,7,O,married,t,66.33333333333333,Need Improvement,0,83.75,0.7920398009950248,75.04166666666666,-17.41666666666667,mid,low,low,0,1,0,1,3,1,1,1
3c7781a36bcd6cf08c11a970fbe0e2a6,63,9,O,married,t,47.42857142857143,Average,0,92.5,0.5127413127413127,69.96428571428572,-45.07142857142857,senior,low,medium,0,1,0,1,0,2,1,2
3cef96dcc9b8035d23f69e30bb19218a,67,9,O,married,t,77.42857142857143,Good,0,86.25,0.8977225672877847,81.83928571428572,-8.82142857142857,senior,medium,medium,0,1,0,1,2,2,2,2
3d779cae2d46cf6a8a99a35ba4167977,81,15,O,married,t,97.22222222222224,Good,0,96.875,1.0035842293906811,97.04861111111111,0.34722222222224275,senior,high,high,1,1,0,1,2,2,0,0
3d8e28caf901313a554cebc7d32e67e5,65,5,O,married,t,90.9,Good,1,90.0,1.01,90.45,0.9000000000000057,mid,high,medium,0,1,0,1,2,1,0,2
3dde889723e33ace6af907cd5cc8e187,82,2,O,married,t,106.625,Excellent,0,78.75,1.353968253968254,92.6875,27.875,junior,high,low,0,1,0,1,1,0,0,1
3e195b0793297114c668f772c6e2d9ba,82,13,O,married,t,91.08333333333331,Excellent,0,90.0,1.0120370370370368,90.54166666666666,1.0833333333333144,senior,high,medium,0,1,0,1,1,2,0,2
3e441eec3456b703a4fe741005f3981f,101,3,O,married,t,84.63636363636364,Average,0,85.83333333333334,0.986054721977052,85.2348484848485,-1.1969696969697026,mid,medium,medium,0,1,0,1,0,1,2,2
3e89ebdb49f712c7d90d1b39e348bbbf,65,11,O,married,t,83.42857142857143,Average,0,77.1875,1.080855986119144,80.30803571428572,6.241071428571431,senior,medium,low,0,1,0,1,0,2,2,1
3fa146219c48a4393aace23e8f353125,101,16,O,married,t,81.06666666666666,Good,0,92.85714285714286,0.873025641025641,86.96190476190476,-11.790476190476198,senior,medium,medium,0,1,0,1,2,2,2,2
3fc0a5dc1f5757c71b88be8adbfd10e9,101,3,O,married,t,85.08333333333333,Good,0,99.16666666666666,0.857983193277311,92.125,-14.083333333333329,mid,medium,high,0,1,0,1,2,1,2,0
4079016d940210b4ae9ae7d41c4a2065,81,4,O,married,t,86.36363636363636,Average,0,85.0,1.0160427807486632,85.68181818181819,1.3636363636363598,mid,medium,medium,0,1,0,1,0,1,2,2
4122cb13c7a474c1976c9706ae36521d,81,11,O,married,t,85.77777777777777,Good,0,88.125,0.973364854215918,86.95138888888889,-2.3472222222222285,senior,medium,medium,0,1,0,1,2,2,2,2
415185ea244ea2b2bedeb0449b926802,82,2,O,single,t,91.57142857142856,Good,0,95.5,0.9588631264023932,93.53571428571428,-3.928571428571445,junior,high,high,1,1,1,1,2,0,0,0
415585bd389b69659223807d77a96791,61,3,O,married,t,66.07692307692308,Good,1,93.75,0.7048205128205128,79.91346153846155,-27.67307692307692,mid,low,medium,0,1,0,1,2,1,1,2
4175a4b46a45813fccf4bd34c779d817,101,17,O,married,t,84.71428571428571,Good,0,97.5,0.8688644688644688,91.10714285714286,-12.785714285714292,senior,medium,high,0,1,0,1,2,2,2,0
4175f2ebb265d58c6d8877841d016d08,101,15,O,married,t,87.46153846153847,Good,0,97.14285714285714,0.9003393665158372,92.30219780219781,-9.681318681318672,senior,medium,high,0,1,0,1,2,2,2,0
42998cf32d552343bc8e460416382dca,63,5,O,single,t,83.5,Excellent,0,73.57142857142857,1.1349514563106797,78.53571428571428,9.92857142857143,mid,medium,low,0,1,1,1,1,1,2,1
42c8938e4cf5777700700e642dc2a8cd,101,14,O,married,t,98.07692307692308,Good,0,89.0,1.1019878997407089,93.53846153846155,9.07692307692308,senior,high,medium,0,1,0,1,2,2,0,2
42e77b63637ab381e8be5f8318cc28a2,72,15,O,married,t,36.6331845238095,Need Improvement,0,69.94031746031746,0.5237777844602197,53.286750992063475,-33.30713293650796,senior,low,low,0,1,0,1,3,2,1,1
4311359ed4969e8401880e3c1836fbe1,67,12,O,married,t,81.0,Good,0,97.5,0.8307692307692308,89.25,-16.5,senior,medium,high,0,1,0,1,2,2,2,0
435d6ab1ba16ba7e05e09d9728bc36ca,70,2,O,single,t,54.833333333333336,Good,0,92.5,0.5927927927927928,73.66666666666667,-37.666666666666664,junior,low,medium,0,1,1,1,2,0,1,2
437d7d1d97917cd627a34a6a0fb41136,82,10,O,married,t,56.72727272727273,Good,0,90.0,0.6303030303030303,73.36363636363636,-33.27272727272727,senior,low,medium,0,1,0,1,2,2,1,2
43d762ca733a839226415450b0dbf9d2,101,12,O,married,t,87.38461538461539,Average,0,91.0,0.9602704987320372,89.1923076923077,-3.615384615384613,senior,medium,medium,0,1,0,1,0,2,2,2
43e04dd08bb1305428b0c9c8d8a2660a,101,8,O,married,t,91.53846153846152,Good,1,100.0,0.9153846153846152,95.76923076923076,-8.461538461538481,senior,high,high,1,1,0,1,2,2,0,0
43feaeeecd7b2fe2ae2e26d917b6477d,65,10,O,married,t,93.3,Excellent,0,99.16666666666669,0.9408403361344536,96.23333333333335,-5.8666666666666885,senior,high,high,1,1,0,1,1,2,0,0
4424d2deec2f9468fb61e2db07ecd6b6,82,3,O,married,t,93.125,Good,1,93.25,0.9986595174262735,93.1875,-0.125,mid,high,medium,0,1,0,1,2,1,0,2
443cb001c138b2561a0d90720d6ce111,75,9,O,married,t,98.0,Excellent,0,73.76190476190477,1.3285990961910907,85.88095238095238,24.238095238095227,senior,high,low,0,1,0,1,1,2,0,1
4558dbb6f6f8bb2e16d03b85bde76e2c,81,11,O,married,t,69.125,Average,0,90.625,0.7627586206896552,79.875,-21.5,senior,low,medium,0,1,0,1,0,2,1,2
460b491b917d4185ed1f5be97229721a,82,17,O,married,t,94.58333333333331,Excellent,0,100.0,0.9458333333333332,97.29166666666666,-5.416666666666686,senior,high,high,1,1,0,1,1,2,0,0
4764f37856fc727f70b666b8d0c4ab7a,101,14,O,married,t,79.3076923076923,Average,0,93.33333333333334,0.8497252747252746,86.32051282051282,-14.025641025641036,senior,medium,medium,0,1,0,1,0,2,2,2
47698c15fb83a1e5bb1400accbb17f82,82,11,O,married,t,71.44444444444444,Good,0,85.0,0.8405228758169935,78.22222222222223,-13.555555555555557,senior,medium,medium,0,1,0,1,2,2,2,2
487129304eca93e3646dd0c7dd441bf5,82,1,O,single,t,55.6,Good,0,81.5,0.6822085889570553,68.55,-25.9,junior,low,low,0,1,1,1,2,0,1,1
48fbab00052197bc8bd943498b89dd71,101,1,O,single,t,84.25,Average,0,78.57142857142857,1.0722727272727273,81.41071428571428,5.678571428571431,junior,medium,low,0,1,1,1,0,0,2,1
491442df5f88c6aa018e86dac21d3606,64,12,O,married,t,83.76923076923077,Excellent,0,95.3125,0.878890290037831,89.54086538461539,-11.543269230769226,senior,medium,high,0,1,0,1,1,2,2,0
494c08f7a144d3cc4cfa661ed1244039,101,9,O,married,t,85.14285714285714,Good,0,90.0,0.946031746031746,87.57142857142857,-4.857142857142861,senior,medium,medium,0,1,0,1,2,2,2,2
4a1c2f4dcf2bf76b6b278ae40875d536,82,1,O,married,t,88.5,Good,0,91.25,0.9698630136986301,89.875,-2.75,junior,medium,medium,0,1,0,1,2,0,2,2
4a64d913220fca4c33c140c6952688a8,77,7,O,married,t,76.66666666666667,Good,0,58.06944444444445,1.3202583114087538,67.36805555555556,18.59722222222222,mid,medium,low,0,1,0,1,2,1,2,1
4ae1e2b07ecf6c799b91ed45e95278b8,82,3,O,married,t,110.3,Excellent,1,90.0,1.2255555555555555,100.15,20.299999999999997,mid,high,medium,0,1,0,1,1,1,0,2
4b26dc4663ccf960c8538d595d0a1d3a,82,15,O,married,t,99.58333333333331,Excellent,0,96.5,1.0319516407599307,98.04166666666666,3.0833333333333144,senior,high,high,1,1,0,1,1,2,0,0
4c22bd444899d3b6047a10b20a2f26db,81,13,O,married,t,49.166666666666664,Average,0,89.0625,0.552046783625731,69.11458333333333,-39.895833333333336,senior,low,medium,0,1,0,1,0,2,1,2
4d95d05a4fc4eadbc3b9dde67afdca39,82,13,O,married,t,80.28571428571429,Average,0,88.0,0.9123376623376624,84.14285714285714,-7.714285714285708,senior,medium,medium,0,1,0,1,0,2,2,2
4e0928de075538c593fbdabb0c5ef2c3,72,8,O,married,t,51.083333333333336,Good,0,83.75,0.609950248756219,67.41666666666667,-32.666666666666664,senior,low,low,0,1,0,1,2,2,1,1
4e246a381baf2ce038b3b0f82c7d6fb4,68,0,O,married,t,41.0,unknown,0,91.875,0.44625850340136053,66.4375,-50.875,junior,low,medium,0,1,0,1,4,0,1,2
4e732ced3463d06de0ca9a15b6153677,59,8,O,married,t,51.6,Average,0,64.18181818181819,0.8039660056657223,57.89090909090909,-12.581818181818186,senior,low,low,0,1,0,1,0,2,1,1
4ea06fbc83cdd0a06020c35d50e1e89a,77,15,O,married,t,95.5,Good,0,100.0,0.955,97.75,-4.5,senior,high,high,1,1,0,1,2,2,0,0
4f5a9bf135f285358a4a74b08f8121f8,101,8,O,married,t,89.0,Excellent,0,95.83333333333334,0.9286956521739129,92.41666666666667,-6.833333333333343,senior,medium,high,0,1,0,1,1,2,2,0
4f8bc5ac1dc2b49434efe9e72f183de8,82,6,O,married,t,91.1818181818182,Good,1,86.0,1.0602536997885836,88.5909090909091,5.181818181818201,mid,high,medium,0,1,0,1,2,1,0,2
4fbe073f17f161810fdf3dab1307b30f,75,2,O,single,t,125.30580357142858,Good,0,81.25,1.542225274725275,103.27790178571429,44.055803571428584,junior,high,low,0,1,1,1,2,0,0,1
4fc28b7093b135c21c7183ac07e928a6,101,12,O,married,t,86.61538461538461,Good,0,97.08333333333331,0.8921756355232752,91.84935897435896,-10.467948717948701,senior,medium,high,0,1,0,1,2,2,2,0
4fc848051e4459b8a6afeb210c3664ec,101,15,O,married,t,85.38461538461539,Good,0,96.5,0.8848146671980869,90.9423076923077,-11.115384615384613,senior,medium,high,0,1,0,1,2,2,2,0
4ff3e350028d0cfcb92c3a87a57585b1,82,4,O,married,t,121.375,Need Improvement,0,72.74444444444444,1.668512295707958,97.05972222222222,48.63055555555556,mid,high,low,0,1,0,1,3,1,0,1
4ff6fa96179cdc2838e8d8ce64cd10a7,81,2,O,single,f,39.0,Average,0,83.75,0.46567164179104475,61.375,-44.75,junior,low,low,0,1,1,0,0,0,1,1
502cbcfede9f1df5528af4204f33e0c8,66,4,O,single,t,81.55555555555556,Good,1,98.33333333333331,0.8293785310734465,89.94444444444443,-16.777777777777757,mid,medium,high,0,1,1,1,2,1,2,0
50c3d7614917b24303ee6a220679dab3,77,13,O,married,t,70.57142857142857,Excellent,0,90.0,0.7841269841269841,80.28571428571428,-19.42857142857143,senior,medium,medium,0,1,0,1,1,2,2,2
50d2d2262762648589b1943078712aa6,66,9,O,single,t,60.55555555555556,Average,0,77.14285714285714,0.7849794238683128,68.84920634920636,-16.58730158730158,senior,low,low,0,1,1,1,0,2,1,1
510731ac096ebcb3989fb1ed5b7075bb,82,2,O,single,t,84.85714285714286,Excellent,0,87.5,0.969795918367347,86.17857142857143,-2.642857142857139,junior,medium,medium,0,1,1,1,1,0,2,2
517f24c02e620d5a4dac1db388664a63,77,1,O,single,t,93.0,Good,0,97.5,0.9538461538461539,95.25,-4.5,junior,high,high,1,1,1,1,2,0,0,0
51f3eb940fd73a19119534c063967bff,101,15,O,married,t,82.61538461538461,Good,0,95.0,0.8696356275303644,88.8076923076923,-12.384615384615387,senior,medium,high,0,1,0,1,2,2,2,0
52292e0c763fd027c6eba6b8f494d2eb,81,17,O,married,f,78.2,Good,0,91.66666666666669,0.8530909090909089,84.93333333333334,-13.466666666666683,senior,medium,medium,0,1,0,0,2,2,2,2
522e1ea43810e90242942ccc0995dae1,61,3,O,married,t,92.92307692307692,Good,1,90.83333333333334,1.0230063514467183,91.87820512820514,2.089743589743577,mid,high,medium,0,1,0,1,2,1,0,2
5317b6799188715d5e00a638a4278901,101,0,O,single,t,88.0,Good,0,85.5,1.0292397660818713,86.75,2.5,junior,medium,medium,0,1,1,1,2,0,2,2
532b81fa223a1b1ec74139a5b8151d12,101,18,O,married,t,85.23076923076923,Excellent,0,99.58333333333331,0.8558738332796911,92.40705128205127,-14.352564102564088,senior,medium,high,0,1,0,1,1,2,2,0
53edebc543333dfbf7c5933af792c9c4,101,0,O,single,t,86.5,Good,0,89.375,0.9678321678321679,87.9375,-2.875,junior,medium,medium,0,1,1,1,2,0,2,2
53fde96fcc4b4ce72d7739202324cd49,82,15,O,single,t,91.11111111111111,Average,0,86.25,1.0563607085346216,88.68055555555556,4.861111111111114,senior,high,medium,0,1,1,1,0,2,0,2
540393ae7f8b7a7fd6cdf47250b05679,101,5,O,married,t,97.23076923076924,Good,1,97.08333333333331,1.0015186530207993,97.15705128205127,0.14743589743592622,mid,high,high,1,1,0,1,2,1,0,0
549406198764950208345d143aa67c7d,82,4,O,single,t,92.3076923076923,Good,1,90.0,1.0256410256410255,91.15384615384616,2.3076923076923066,mid,high,medium,0,1,1,1,2,1,0,2
54e8912427a8d007ece906c577fdca60,77,1,O,single,t,94.0,Good,0,67.5,1.3925925925925926,80.75,26.5,junior,high,low,0,1,1,1,2,0,0,1
54ebdfbbfe6c31c39aaba9a1ee83860a,82,14,O,married,t,92.5,Good,0,95.0,0.9736842105263158,93.75,-2.5,senior,high,high,1,1,0,1,2,2,0,0
5505712229fb1eb500efadddc0353264,101,16,O,married,t,82.92857142857143,Good,0,92.5,0.8965250965250966,87.71428571428572,-9.57142857142857,senior,medium,medium,0,1,0,1,2,2,2,2
551cb238f4895024b98d1943b708de7c,65,13,O,married,t,79.125,Good,0,89.0625,0.888421052631579,84.09375,-9.9375,senior,medium,medium,0,1,0,1,2,2,2,2
559cb990c9dffd8675f6bc2186971dc2,63,17,O,married,t,38.25,Excellent,0,65.0,0.5884615384615385,51.625,-26.75,senior,low,low,0,1,0,1,1,2,1,1
55a0ce8200cf39c3028ebc66f356bf7e,82,1,O,single,t,67.0,Good,0,88.33333333333333,0.7584905660377359,77.66666666666666,-21.33333333333333,junior,low,medium,0,1,1,1,2,0,1,2
55a0df4b5a1786cd13a7a8de759859d4,82,14,O,married,t,90.83333333333331,Excellent,0,95.0,0.9561403508771927,92.91666666666666,-4.166666666666686,senior,high,high,1,1,0,1,1,2,0,0
55b37c5c270e5d84c793e486d798c01d,70,7,O,married,t,78.27272727272727,Good,0,92.5,0.8461916461916461,85.38636363636363,-14.227272727272734,mid,medium,medium,0,1,0,1,2,1,2,2
5637f327937ff2beb7d0a499a0b99d3c,78,0,O,single,t,36.6331845238095,unknown,0,87.5,0.41866496598639424,62.066592261904745,-50.8668154761905,junior,low,medium,0,1,1,1,4,0,1,2
56c3b2c6ea3a83aaeeff35eeb45d700d,81,1,O,married,t,94.4,Good,0,97.5,0.9682051282051283,95.95,-3.0999999999999943,junior,high,high,1,1,0,1,2,0,0,0
56db57b4db0a6fcb7f9e0c0b504f6472,101,13,O,married,t,104.92307692307692,Excellent,0,90.0,1.1658119658119657,97.46153846153845,14.92307692307692,senior,high,medium,0,1,0,1,1,2,0,2
56e6a93212e4482d99c84a639d254b67,82,14,O,married,t,107.91666666666669,Excellent,0,100.0,1.0791666666666668,103.95833333333334,7.916666666666686,senior,high,high,1,1,0,1,1,2,0,0
5737034557ef5b8c02c0e46513b98f90,68,7,O,married,t,75.75,Need Improvement,0,90.0,0.8416666666666667,82.875,-14.25,mid,medium,medium,0,1,0,1,3,1,2,2
5751ec3e9a4feab575962e78e006250d,84,15,O,married,t,83.0,Good,0,68.57575757575756,1.2103402562969512,75.78787878787878,14.424242424242436,senior,medium,low,0,1,0,1,2,2,2,1
576d026223582a390cd323bef4bad026,101,12,O,married,t,80.84615384615384,Good,0,92.5,0.874012474012474,86.67307692307692,-11.65384615384616,senior,medium,medium,0,1,0,1,2,2,2,2
580f9aa264f1108da3db844806f3952e,72,0,O,single,t,84.0,Average,0,67.5,1.2444444444444445,75.75,16.5,junior,medium,low,0,1,1,1,0,0,2,1
582967e09f1b30ca2539968da0a174fa,101,5,O,married,t,98.15384615384616,Excellent,1,100.0,0.9815384615384616,99.07692307692308,-1.8461538461538396,mid,high,high,1,1,0,1,1,1,0,0
587524833eaf98eb779a387e33768c6a,63,17,O,married,t,50.57142857142857,Average,0,86.25,0.586335403726708,68.41071428571428,-35.67857142857143,senior,low,medium,0,1,0,1,0,2,1,2
587b7b833034299fdd5f4b10e7dc9fca,82,2,O,single,t,89.625,Good,0,98.125,0.913375796178344,93.875,-8.5,junior,medium,high,0,1,1,1,2,0,2,0
58f1e2bfc0c0c182f1afdab7cae02402,76,0,O,single,t,125.30580357142858,Need Improvement,0,83.75,1.4961886993603413,104.52790178571429,41.555803571428584,junior,high,low,0,1,1,1,3,0,0,1
59b1deff341edb0b76ace57820cef237,101,2,O,married,t,92.4,Good,0,98.33333333333331,0.9396610169491528,95.36666666666666,-5.933333333333309,junior,high,high,1,1,0,1,2,0,0,0
59b90e1005a220e2ebc542eb9d950b1e,64,9,O,married,t,55.57142857142857,Good,0,83.39285714285714,0.6663811563169165,69.48214285714286,-27.82142857142857,senior,low,low,0,1,0,1,2,2,1,1
59c33016884a62116be975a9bb8257e3,63,6,O,married,t,48.44444444444444,Average,0,82.5,0.5872053872053872,65.47222222222223,-34.05555555555556,mid,low,low,0,1,0,1,0,1,1,1
5c3b99e8f92532e5ad1556e53ceea00c,98,5,O,married,t,125.30580357142858,Excellent,1,86.25,1.452820910973085,105.77790178571429,39.055803571428584,mid,high,medium,0,1,0,1,1,1,0,2
5c6287be4de9ff5afeaec72d54436fcf,82,1,O,single,t,68.25,Good,0,93.33333333333331,0.7312500000000002,80.79166666666666,-25.083333333333314,junior,low,medium,0,1,1,1,2,0,1,2
5c8e07660e3000f141dda8b83107ed6e,101,13,O,married,t,61.266666666666666,Average,0,86.42857142857142,0.708870523415978,73.84761904761905,-25.16190476190475,senior,low,medium,0,1,0,1,0,2,1,2
5ca359ab1e9e3b9c478459944a2d9ca5,81,2,O,single,t,64.57142857142857,Good,0,90.0,0.7174603174603175,77.28571428571428,-25.42857142857143,junior,low,medium,0,1,1,1,2,0,1,2
5cbba2d075f0d1648e0851e1467ba79f,82,3,O,married,t,79.4,Good,0,78.75,1.0082539682539684,79.075,0.6500000000000057,mid,medium,low,0,1,0,1,2,1,2,1
5cf68969fb67aa6082363a6d4e6468e2,82,4,O,married,t,103.6,Excellent,1,97.85714285714286,1.0586861313868612,100.72857142857143,5.742857142857133,mid,high,high,1,1,0,1,1,1,0,0
5d78d182fd5f5510588695863d22ac27,64,2,O,married,t,43.0,Good,0,88.33333333333334,0.4867924528301886,65.66666666666667,-45.33333333333334,junior,low,medium,0,1,0,1,2,0,1,2
5db60c98209913790e4fcce4597ee37c,101,16,O,married,t,73.92307692307692,Average,0,90.0,0.8213675213675213,81.96153846153845,-16.07692307692308,senior,medium,medium,0,1,0,1,0,2,2,2
5de8a36008b04a6167761fa19b61aa6c,101,1,O,married,t,71.33333333333333,Average,0,80.5,0.8861283643892339,75.91666666666666,-9.166666666666671,junior,medium,low,0,1,0,1,0,0,2,1
5e0f17d9e09d1881692cf84a3b869f75,101,2,O,single,t,81.0,Good,0,98.92857142857144,0.8187725631768952,89.96428571428572,-17.928571428571445,junior,medium,high,0,1,1,1,2,0,2,0
5e1b18c4c6a6d31695acbae3fd70ecc6,81,16,O,married,t,96.55555555555556,Excellent,0,91.875,1.050944822373394,94.21527777777777,4.680555555555557,senior,high,medium,0,1,0,1,1,2,0,2
5e388103a391daabe3de1d76a6739ccd,69,13,O,married,t,97.4,Excellent,0,96.66666666666669,1.0075862068965515,97.03333333333335,0.7333333333333201,senior,high,high,1,1,0,1,1,2,0,0
5e8a5161de49c943dd66591511207f50,82,2,O,married,t,88.875,Good,0,95.0,0.9355263157894737,91.9375,-6.125,junior,medium,high,0,1,0,1,2,0,2,0
5e9f92a01c986bafcabbafd145520b13,75,11,O,married,t,125.30580357142858,Excellent,0,74.27380952380953,1.6870792594967141,99.78980654761907,51.03199404761905,senior,high,low,0,1,0,1,1,2,0,1
5e9fb672ee46be628a141b594d7c6f3e,63,1,O,single,t,125.30580357142858,Excellent,0,82.5,1.5188582251082252,103.90290178571429,42.805803571428584,junior,high,low,0,1,1,1,1,0,0,1
5ea1649a31336092c05438df996a3e59,68,8,O,married,t,57.285714285714285,Good,0,92.0,0.6226708074534162,74.64285714285714,-34.714285714285715,senior,low,medium,0,1,0,1,2,2,1,2
5eac43aceba42c8757b54003a58277b5,81,5,O,married,t,77.27272727272727,Good,0,92.5,0.8353808353808353,84.88636363636363,-15.227272727272734,mid,medium,medium,0,1,0,1,2,1,2,2
5f2c22cb4a5380af7ca75622a6426917,82,18,O,married,t,36.6331845238095,unknown,0,72.31565656565657,0.5065733516579446,54.474420544733036,-35.68247204184707,senior,low,low,0,1,0,1,4,2,1,1
5fc7c9bd1fcb12799f02da8adfa4954f,101,9,O,single,t,88.07692307692308,Excellent,0,89.16666666666667,0.9877785765636232,88.62179487179488,-1.0897435897435912,senior,medium,medium,0,1,1,1,1,2,2,2
606c90a06173d69682feb83037a68fec,78,10,O,married,t,48.0,Good,0,85.00000000000001,0.5647058823529411,66.5,-37.000000000000014,senior,low,medium,0,1,0,1,2,2,1,2
6074c6aa3488f3c2dddff2a7ca821aab,101,1,O,single,t,90.5,Good,0,89.58333333333333,1.0102325581395348,90.04166666666666,0.9166666666666714,junior,high,medium,0,1,1,1,2,0,0,2
6107d91fc9a0b04bc044aa7d8c1443bd,68,16,O,married,t,111.0,Excellent,0,68.27777777777779,1.6257119609438566,89.63888888888889,42.722222222222214,senior,high,low,0,1,0,1,1,2,0,1
618b0fffdfdb50766e4d51574bc4e533,101,2,O,single,t,62.0,Good,0,89.5,0.6927374301675978,75.75,-27.5,junior,low,medium,0,1,1,1,2,0,1,2
6236c78e73f52110ae39e588ba88de0b,101,13,O,married,t,83.92307692307692,Good,0,95.0,0.8834008097165992,89.46153846153845,-11.07692307692308,senior,medium,high,0,1,0,1,2,2,2,0
63154d5661f774fb7d2d11701d466aa2,82,16,O,married,t,98.72727272727272,Good,0,95.83333333333331,1.0301976284584982,97.28030303030302,2.893939393939405,senior,high,high,1,1,0,1,2,2,0,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,103,2,O,married,t,36.6331845238095,Need Improvement,0,90.0,0.4070353835978833,63.316592261904745,-53.3668154761905,junior,low,medium,0,1,0,1,3,0,1,2
64a7157cf3932bf74755aa3cf586f2ec,82,3,O,married,t,103.22222222222224,Good,1,96.66666666666669,1.067816091954023,99.94444444444446,6.555555555555557,mid,high,high,1,1,0,1,2,1,0,0
64b3ec1fdfacead70c3a9bd77d824306,75,8,O,married,t,125.30580357142858,Excellent,0,87.91666666666667,1.4252792823290454,106.61123511904762,37.38913690476191,senior,high,medium,0,1,0,1,1,2,0,2
64d52e08cc03e6090bc1ef30b73ccb85,82,10,O,married,t,101.91666666666669,Excellent,0,98.125,1.0386411889596605,100.02083333333334,3.7916666666666856,senior,high,high,1,1,0,1,1,2,0,0
64eec0c3fb6b12c43f51ec9e9c773fed,63,3,O,single,t,36.6331845238095,Good,0,80.83333333333334,0.4531940353460968,58.733258928571416,-44.200148809523846,mid,low,low,0,1,1,1,2,1,1,1
65658fde58ab3c2b6e5132a39fae7cb9,68,16,O,married,t,84.2,Excellent,0,79.16666666666667,1.063578947368421,81.68333333333334,5.033333333333331,senior,medium,low,0,1,0,1,1,2,2,1
65cc2c8205a05d7379fa3a6386f710e1,72,13,O,married,t,56.6,Need Improvement,0,97.5,0.5805128205128205,77.05,-40.9,senior,low,high,0,1,0,1,3,2,1,0
6602294be910b1e3c4571bd98c4d5484,68,5,O,married,t,36.6331845238095,Average,0,99.16666666666669,0.36941026410564193,67.89992559523809,-62.53348214285719,mid,low,high,0,1,0,1,0,1,1,0
6616758da438b02b8d360ad83a5b3d77,63,2,O,single,t,70.0,Good,0,95.0,0.7368421052631579,82.5,-25.0,junior,medium,high,0,1,1,1,2,0,2,0
