employee_id_hash,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg,psychological_score,drive_score,mental_strength_score,adaptability_score,collaboration_score,has_quick_assessment,holistic_score,score_alignment,leadership_potential
1270726f953d857aa05b0b4d7ca6371f,75,3,O,single,t,45.30702563156924,Excellent,1,93.25,85.075,81.8,84.5,84.0,90.0,1,91.78840909090908,0.6131868989134723,84.66499999999999
c35ceac5209eef5688a015a7be869415,65,3,O,married,t,41.73581658368677,Excellent,1,92.5,87.125,85.0,85.7,87.8,90.0,1,89.16022727272727,0.6401479764926783,86.875
ffb032aef422b966505c9b1fbed510cd,82,1,O,married,t,45.199459093982426,Good,0,95.0,22.25,7.0,6.0,6.0,70.0,1,73.375,0.4885577763342684,19.1
edb90512a74edfa97e261ab9730a02f6,82,1,O,married,t,45.199459093982426,Good,0,95.0,22.25,7.0,6.0,6.0,70.0,1,73.375,0.4885577763342684,19.1
04e0e53b1239077b38d5be4ff7ba3244,103,16,O,married,t,23.506874013973405,Need Improvement,0,69.36111111111111,83.0,79.9,78.1,84.0,90.0,1,65.57499999999999,0.7854601656219073,82.495
e00f10116fbe5e5614960c64b236e7e1,66,4,O,single,t,31.56498673740053,Average,1,79.64285714285715,76.45,74.6,74.5,76.7,80.0,1,73.50478021978023,0.7101524376652055,76.17999999999999
7df82e446217730cb37f479d887348a7,75,3,O,single,t,45.30702563156924,Excellent,1,93.25,85.075,81.8,84.5,84.0,90.0,1,91.78840909090908,0.6131868989134723,84.66499999999999
292c379f618345fea432644899b0485c,81,2,O,single,t,41.846968672526486,Good,1,99.16666666666669,22.25,6.0,6.0,7.0,70.0,1,71.79166666666667,0.4941199911705015,19.05
4046d2e4851b3e8cc0a827698fea15b2,82,4,O,married,t,47.37230315323622,Excellent,1,95.0,75.85,75.8,74.0,73.6,80.0,1,91.29136363636364,0.5757754635805756,75.63999999999999
493acf4ed6e2f8d28d507ef0008da091,82,8,O,married,t,27.53703362222632,Good,0,90.0,80.175,84.7,76.8,79.2,80.0,1,74.32522727272728,0.6794554377868787,80.41
8e9e5c002657a6a7d8e8b7b38d0ff5a3,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
9d31403bbfd46bd68ef483cdf466afc7,66,3,O,widow,t,28.215530243927812,Good,1,94.58333333333331,82.275,79.3,77.7,82.1,90.0,1,76.90365384615384,0.6566885236119455,81.74000000000001
1f7caeb98c53085e6c29c0771cab788c,66,4,O,single,t,38.599654421155435,Good,1,98.33333333333331,75.85,79.3,77.7,76.4,70.0,1,84.87722222222222,0.6173696448488077,76.315
d2b5966f83b5c4345357c9ac55992f6f,82,3,O,single,t,43.8058748403576,Excellent,1,100.0,83.85,85.6,83.9,85.9,80.0,1,92.17722222222224,0.602320211738427,84.13
3b5c16a46f5819f9f8577f5687ab499f,70,8,O,single,t,49.96619337390128,Excellent,0,97.5,77.375,73.0,77.2,79.3,80.0,1,94.69107142857143,0.5555630496840722,77.025
e98a3d413b796248f14747ab7619ef4f,66,4,O,single,t,38.599654421155435,Good,1,98.33333333333331,75.85,79.3,77.7,76.4,70.0,1,84.87722222222222,0.6173696448488077,76.315
3b597f78a730139b32d8f5c57e818499,82,4,O,married,t,38.03245436105477,Good,1,96.875,78.15,75.6,77.7,79.3,80.0,1,84.65035714285715,0.6247616656218029,77.92999999999999
45a5114845dec13bb8ed07ed98281878,66,4,O,single,t,38.599654421155435,Good,1,98.33333333333331,75.85,79.3,77.7,76.4,70.0,1,84.87722222222222,0.6173696448488077,76.315
0f796bfe77c6752c2a7175a1ed4f4b69,101,1,O,single,t,39.874915483434755,Average,0,78.57142857142857,13.0,4.0,5.0,3.0,40.0,1,61.17142857142857,0.5536085253508354,11.2
aa7b0a6c88d28a7b3fac2fd15b452764,81,12,O,married,t,28.134625497708658,Average,0,100.0,78.375,77.7,78.1,77.7,80.0,1,77.29027777777777,0.6268095011855878,78.25999999999999
8eddfb11d689905311038430d8992123,66,4,O,single,t,38.599654421155435,Good,1,98.33333333333331,75.85,79.3,77.7,76.4,70.0,1,84.87722222222222,0.6173696448488077,76.315
34e0e77096427c43508b87a431ecedca,82,13,O,married,t,30.561189993238674,Good,0,91.5,83.0,79.9,78.1,84.0,90.0,1,78.17857142857142,0.6734120426630048,82.495
a53dce84b89dcb8c16b41f78080b25fa,101,15,O,married,t,40.190443993689435,Good,0,97.5,85.625,84.0,84.5,84.0,90.0,1,88.90416666666667,0.6284972490256882,85.325
b8e89ff98a98270701ed5df1725ccb40,82,6,O,married,t,43.15569487983282,Good,1,86.0,85.225,85.6,80.6,84.7,90.0,1,87.84022727272728,0.6448536463287031,85.005
34eed5f432d8831c3b56c66e0a6b5c59,66,4,O,single,t,38.599654421155435,Good,1,98.33333333333331,75.85,79.3,77.7,76.4,70.0,1,84.87722222222222,0.6173696448488077,76.315
6d13b79b58036d9f4257d69b392a62fa,65,3,O,married,t,41.73581658368677,Excellent,1,92.5,87.125,85.0,85.7,87.8,90.0,1,89.16022727272727,0.6401479764926783,86.875
60a6cadd7d3d1de9a18d4d969a4833cc,81,2,O,married,t,40.59800165276838,Average,0,95.0,74.725,79.5,73.3,76.1,70.0,1,85.2286111111111,0.6186685359921282,75.19999999999999
523aa16a6428e54580fd7f349d94ddcc,101,5,O,widow,t,40.63556457065585,Good,1,90.0,77.375,73.0,77.2,79.3,80.0,1,84.55535714285715,0.635371178736625,77.025
5f62bd71a942b9834542d5cfefbaf4db,81,2,O,single,t,41.846968672526486,Good,1,99.16666666666669,22.25,6.0,6.0,7.0,70.0,1,71.79166666666667,0.4941199911705015,19.05
4193166bcb7db6062d1688131ec47627,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
e98d80be75052a96c18fac38a5aeaf4f,82,8,O,married,t,27.53703362222632,Good,0,90.0,80.175,84.7,76.8,79.2,80.0,1,74.32522727272728,0.6794554377868787,80.41
6e7f95f9222c10c3631e8993b65d18d1,82,4,O,married,t,47.37230315323622,Excellent,1,95.0,75.85,75.8,74.0,73.6,80.0,1,91.29136363636364,0.5757754635805756,75.63999999999999
fde685790c594649b21a972d9ad7d52f,70,12,O,married,t,39.51994590939824,Excellent,0,82.5,85.625,84.0,84.5,84.0,90.0,1,83.8375,0.6812153250523459,85.325
106708d3663d834a246944ab1c9de308,103,16,O,married,t,23.506874013973405,Need Improvement,0,69.36111111111111,83.0,79.9,78.1,84.0,90.0,1,65.57499999999999,0.7854601656219073,82.495
b7e9a8421514c1f6023eac131160105c,82,1,O,married,t,41.886409736308316,Good,0,91.25,23.0,8.0,7.0,7.0,70.0,1,69.675,0.5237280674827629,19.9
6bb030fc8f57fef2e19409b3828cd7bc,64,3,O,single,t,22.52873563218391,Good,1,88.75,86.225,85.6,80.6,88.7,90.0,1,71.5325,0.688466580028307,86.005
cbbbfa9928a35b87b6f1a14f0bffa0bb,82,13,O,married,t,37.99864773495605,Average,0,88.0,82.075,79.7,78.7,79.9,90.0,1,83.13678571428572,0.6632026756505265,81.56
95862a4bb7ca09bc75218ffb0046537a,82,4,O,married,t,38.03245436105477,Good,1,96.875,78.15,75.6,77.7,79.3,80.0,1,84.65035714285715,0.6247616656218029,77.92999999999999
78aa8016ec3909bb1f4a5bdb552aaab4,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
1289c6449caa975bc128bfd0aa69f890,66,4,O,married,t,29.559284528858566,Excellent,0,85.75,82.9,77.7,82.3,81.6,90.0,1,75.57681818181818,0.7013274024052004,82.285
c4b76f70ead396e652caf85e10cdb733,81,12,O,married,t,28.134625497708658,Average,0,100.0,78.375,77.7,78.1,77.7,80.0,1,77.29027777777777,0.6268095011855878,78.25999999999999
c304911775fa83f786fd3b88b1146703,67,8,O,married,t,33.07133198106829,Good,0,99.0,80.175,84.7,76.8,79.2,80.0,1,81.7025,0.6319504644098186,80.41
cfad9cb309e3f437fc6a246b6aee7440,78,3,O,married,t,27.38336713995943,Excellent,1,99.375,73.25,73.0,77.0,73.0,70.0,1,74.93035714285713,0.6212703189033932,73.4
c8eb8e33cd9ec5c508cf61eb6c0eb93e,81,2,O,single,t,41.846968672526486,Good,1,99.16666666666669,22.25,6.0,6.0,7.0,70.0,1,71.79166666666667,0.4941199911705015,19.05
444190a596f202644e3635bc2b096da7,78,3,O,married,t,27.38336713995943,Excellent,1,99.375,73.25,73.0,77.0,73.0,70.0,1,74.93035714285713,0.6212703189033932,73.4
e846bba6707da9a30e29687592d17190,82,3,O,single,t,43.8058748403576,Excellent,1,100.0,83.85,85.6,83.9,85.9,80.0,1,92.17722222222224,0.602320211738427,84.13
7536e7a71d7695ddc96ae53977c95ffb,69,4,O,single,t,46.95064232589588,Excellent,1,96.66666666666669,70.95,69.3,67.8,66.7,80.0,1,89.965,0.563724178308501,70.41499999999999
091e972d1f78847db35301bec487c896,65,1,O,married,t,23.2702276312824,Good,0,92.0,77.5,76.5,80.0,83.5,70.0,1,70.51666666666667,0.6636704107685549,77.825
818e3983eabbf4509093da7e38a34881,101,6,O,married,t,42.81479169917305,Good,1,93.75,77.375,73.0,77.2,79.3,80.0,1,87.5221153846154,0.6114948813795626,77.025
49ce1a862e2984a627e246fdaf5c46c5,69,6,O,single,t,39.1255352715799,Good,1,82.5,84.625,81.8,84.5,82.2,90.0,1,83.20416666666667,0.6807723259641008,84.215
516031767019ced60893a14e4b2ec707,101,1,O,single,t,39.874915483434755,Average,0,78.57142857142857,13.0,4.0,5.0,3.0,40.0,1,61.17142857142857,0.5536085253508354,11.2
f8e37ae0e1cd8d63c7e4e62902b3b18d,66,4,O,single,t,31.56498673740053,Average,1,79.64285714285715,76.45,74.6,74.5,76.7,80.0,1,73.50478021978023,0.7101524376652055,76.17999999999999
cac4dd0ba927f28d4ead383dde4d9e1b,78,4,O,married,t,27.27349560513861,Average,1,98.75,85.125,84.0,82.5,84.0,90.0,1,78.21249999999999,0.6425344001269596,84.825
3de42f731c39e7fa724f36731160767e,82,3,O,single,t,44.5946961159943,Excellent,1,95.71428571428572,78.225,75.6,80.6,76.7,80.0,1,89.87067460317462,0.5973642395901668,78.005
1bd4025ab8f22375f788d09367b6ba11,81,2,O,single,t,41.846968672526486,Good,1,99.16666666666669,22.25,6.0,6.0,7.0,70.0,1,71.79166666666667,0.4941199911705015,19.05
822bd3f1bc1c99aa1feb97ac6a36cbe0,96,7,O,married,t,36.995717827360835,Excellent,0,75.0,84.475,81.5,83.7,82.7,90.0,1,79.10916666666667,0.7151664675574456,84.05
07687185aca4fb861e62d24823585413,82,3,O,single,t,43.8058748403576,Excellent,1,100.0,83.85,85.6,83.9,85.9,80.0,1,92.17722222222224,0.602320211738427,84.13
5849256f168018a5e2eecf822547ec68,76,3,O,single,t,60.28566599053414,Excellent,1,86.75,77.6,79.3,74.4,76.7,80.0,1,100.255,0.4842398611434446,77.565
9d8b48753459bdc9d12a4b24f1809ad7,81,12,O,married,t,28.134625497708658,Average,0,100.0,78.375,77.7,78.1,77.7,80.0,1,77.29027777777777,0.6268095011855878,78.25999999999999
e2a27d26c3a239a6ce91cb531c2c2a8b,67,8,O,married,t,33.07133198106829,Good,0,99.0,80.175,84.7,76.8,79.2,80.0,1,81.7025,0.6319504644098186,80.41
c682b30da4fb90964f4db257243f9ea3,98,10,O,married,t,33.36713995943205,Good,0,90.3125,76.45,74.6,74.5,76.7,80.0,1,78.22875,0.660893431989894,76.17999999999999
546725b27776e59c23f3b68e707c7674,63,0,O,single,t,88.66351138156415,Good,0,87.5,22.5,6.0,7.0,7.0,70.0,1,107.93333333333337,0.0954043516371321,19.3
26bfbf4307a5f8abed32b0ba436fc48b,82,1,O,married,t,44.4895199459094,Good,0,95.83333333333331,22.5,6.0,7.0,7.0,70.0,1,73.1,0.4913680294343645,19.3
a35edb34b430f32997fe7eed584a4393,101,5,O,widow,t,40.63556457065585,Good,1,90.0,77.375,73.0,77.2,79.3,80.0,1,84.55535714285715,0.635371178736625,77.025
3046ecd80d3528130c0ec752ffe39741,82,6,O,married,t,43.15569487983282,Good,1,86.0,85.225,85.6,80.6,84.7,90.0,1,87.84022727272728,0.6448536463287031,85.005
01519da1f5399d3b57679d4fbf453de0,69,4,O,single,t,46.95064232589588,Excellent,1,96.66666666666669,70.95,69.3,67.8,66.7,80.0,1,89.965,0.563724178308501,70.41499999999999
1f8e668897b3cd27efa88a7273967ffe,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
c86b66678da82488631995b85d287f26,78,3,O,married,t,27.38336713995943,Excellent,1,99.375,73.25,73.0,77.0,73.0,70.0,1,74.93035714285713,0.6212703189033932,73.4
f1918127628c937fac0debb928c8f05e,76,2,O,single,t,45.81473968897904,Excellent,0,98.18181818181816,79.825,77.6,82.4,79.3,80.0,1,92.12204545454544,0.5858903654485028,79.705
0593e54d1bec6372abaa90bd62b90dd2,82,1,O,married,t,45.199459093982426,Good,0,95.0,22.25,7.0,6.0,6.0,70.0,1,73.375,0.4885577763342684,19.1
b6fc75fd0057976f26c1cddecde76b6f,78,4,O,married,t,27.27349560513861,Average,1,98.75,85.125,84.0,82.5,84.0,90.0,1,78.21249999999999,0.6425344001269596,84.825
1c36ad3a77e05a10db6a9d6fef4a25c4,81,15,O,married,t,40.584854631507774,Good,0,99.5,79.4,76.4,85.7,75.5,80.0,1,87.97,0.608581769099239,79.22
447103d6549dfcefa5a19f2debaf7248,82,4,O,married,t,47.37230315323622,Excellent,1,95.0,75.85,75.8,74.0,73.6,80.0,1,91.29136363636364,0.5757754635805756,75.63999999999999
9e39d9cccd25313ef012541d65bf2047,101,5,O,married,t,42.77838456337443,Good,1,90.83333333333331,87.15,88.0,86.6,84.0,90.0,1,89.54884615384616,0.6416953200912217,87.05
dba251b6affda3109fe20a3c500bced0,69,4,O,single,t,46.95064232589588,Excellent,1,96.66666666666669,70.95,69.3,67.8,66.7,80.0,1,89.965,0.563724178308501,70.41499999999999
53e497c99014d99c39921f8c70b99ccb,101,8,O,married,t,43.32449160035366,Good,1,100.0,86.60000000000001,84.7,86.4,85.3,90.0,1,92.59538461538462,0.6047313823753581,86.33500000000001
20bb787362cf4eba3a9383bd78ab087c,70,3,O,single,t,43.95706558485463,Excellent,1,100.0,84.625,82.5,83.9,82.1,90.0,1,92.5375,0.5972830266202477,84.25
58bf6d6ef07b3d6ab911194d8695488b,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
662b3f85fc3bb074e6deccc5893ca16e,65,1,O,married,t,23.2702276312824,Good,0,92.0,77.5,76.5,80.0,83.5,70.0,1,70.51666666666667,0.6636704107685549,77.825
43c00b1f5a9bfadb7b53c10aa886a8c9,82,4,O,married,t,100.0,Excellent,1,100.0,85.175,81.3,81.7,87.7,90.0,1,140.06678571428571,0.0722363372714792,84.74
0fd40ac71652a1fdd52743f163ae80b1,98,10,O,married,t,33.36713995943205,Good,0,90.3125,76.45,74.6,74.5,76.7,80.0,1,78.22875,0.660893431989894,76.17999999999999
d8d8382248f395e9ae052027bb112e8b,82,1,O,married,t,44.4895199459094,Good,0,95.83333333333331,22.5,6.0,7.0,7.0,70.0,1,73.1,0.4913680294343645,19.3
1d371adf2504b4c44a8ba8c7ac3acaaa,64,3,O,single,t,22.52873563218391,Good,1,88.75,86.225,85.6,80.6,88.7,90.0,1,71.5325,0.688466580028307,86.005
3c39bd2e12ce1346b6637b57404e900f,69,4,O,single,t,46.95064232589588,Excellent,1,96.66666666666669,70.95,69.3,67.8,66.7,80.0,1,89.965,0.563724178308501,70.41499999999999
f098de1c1d1a03660e926c72fb262876,66,4,O,married,t,29.559284528858566,Excellent,0,85.75,82.9,77.7,82.3,81.6,90.0,1,75.57681818181818,0.7013274024052004,82.285
c332b699537efb7ea32cdeaf5c740b3b,101,3,O,single,t,43.54293441514537,Good,0,97.5,75.85,79.3,77.7,76.4,70.0,1,88.805,0.5979923185734806,76.315
134473a4fb0bf9fdc0146e1955fda081,77,14,O,married,t,43.424611223799864,Good,1,90.0,79.57499999999999,80.1,79.8,78.4,80.0,1,87.57249999999999,0.6250051265782522,79.58
ef3245303db44a804b26333ee0e20e0b,75,3,O,married,t,44.10228041059685,Excellent,1,93.4375,84.625,81.8,84.5,82.2,90.0,1,90.69147727272728,0.6188427991138283,84.215
996434e19fae53122716edd899b40788,101,8,O,married,t,43.32449160035366,Good,1,100.0,86.60000000000001,84.7,86.4,85.3,90.0,1,92.59538461538462,0.6047313823753581,86.33500000000001
cccce8dd4c891ba47db06ecdb409ebd5,81,15,O,married,t,40.584854631507774,Good,0,99.5,79.4,76.4,85.7,75.5,80.0,1,87.97,0.608581769099239,79.22
2535fc9b02f75a43ef3eca73addb489a,101,6,O,married,f,39.17407811931139,Good,1,87.08333333333333,83.975,84.0,80.3,81.6,90.0,1,84.4251923076923,0.664819537638627,83.675
58e52fdf0fb25417a86ec1c2e495fd53,82,4,O,married,t,47.37230315323622,Excellent,1,95.0,75.85,75.8,74.0,73.6,80.0,1,91.29136363636364,0.5757754635805756,75.63999999999999
31a1eb340e425392c8fe30565da25710,101,5,O,married,t,46.018619649451296,Good,1,97.08333333333331,77.375,73.0,77.2,79.3,80.0,1,91.2298076923077,0.5826787312493735,77.025
ed91a66f2963aa47e8e8c8481991b4f9,82,6,O,married,t,43.15569487983282,Good,1,86.0,85.225,85.6,80.6,84.7,90.0,1,87.84022727272728,0.6448536463287031,85.005
8ee8854678921068be921c20564f3197,82,3,O,single,t,42.94056180465917,Good,1,93.75,83.8,82.5,80.6,82.1,90.0,1,89.55590909090908,0.620733899757191,83.425
148a7fdeebafa5f241aca14139d5e7be,67,4,O,married,t,15.382014874915484,Average,1,90.0,80.55,81.3,81.7,79.2,80.0,1,64.16499999999999,0.6480904472263742,80.615
cf3cdad396c17865e5dd1b2f18377ec7,101,6,O,married,t,39.62136578769439,Good,1,90.0,85.225,85.6,80.6,84.7,90.0,1,86.05321428571429,0.6543779687539938,85.005
60e27716d0872ed066ed34d63c1bf08c,82,3,O,married,t,42.050241847402084,Good,1,90.625,86.1,84.0,86.4,84.0,90.0,1,88.55596153846153,0.6436509162708874,85.8
0805bbd2564f8e483e81d4303e48e936,66,4,O,married,t,29.559284528858566,Excellent,0,85.75,82.9,77.7,82.3,81.6,90.0,1,75.57681818181818,0.7013274024052004,82.285
78dabee4d92089c2f916acbbd22a59ae,67,4,O,married,t,15.382014874915484,Average,1,90.0,80.55,81.3,81.7,79.2,80.0,1,64.16499999999999,0.6480904472263742,80.615
5e7d8038ed6a314307b6186b6c2dae9e,75,3,O,single,t,45.30702563156924,Excellent,1,93.25,85.075,81.8,84.5,84.0,90.0,1,91.78840909090908,0.6131868989134723,84.66499999999999
e195e9124eeb78c8938caee498972fca,78,3,O,married,t,27.38336713995943,Excellent,1,99.375,73.25,73.0,77.0,73.0,70.0,1,74.93035714285713,0.6212703189033932,73.4
01f15d9b93890f49c5cfaf12540b9d2e,101,5,O,widow,t,40.63556457065585,Good,1,90.0,77.375,73.0,77.2,79.3,80.0,1,84.55535714285715,0.635371178736625,77.025
6a8f63e25c077e3952652d9ec8aa3d5c,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
29bae27d9dc98c76d63bfd642ec10a21,81,2,O,married,t,40.59800165276838,Average,0,95.0,74.725,79.5,73.3,76.1,70.0,1,85.2286111111111,0.6186685359921282,75.19999999999999
54b21b78375f719794d12252afa89a33,76,2,O,single,t,45.81473968897904,Excellent,0,98.18181818181816,79.825,77.6,82.4,79.3,80.0,1,92.12204545454544,0.5858903654485028,79.705
2f4198e5e04e28a57274f3e81270e947,66,4,O,single,t,31.56498673740053,Average,1,79.64285714285715,76.45,74.6,74.5,76.7,80.0,1,73.50478021978023,0.7101524376652055,76.17999999999999
2ff02b32a5cc0ef5d05dd67885f6977c,69,4,O,single,t,46.95064232589588,Excellent,1,96.66666666666669,70.95,69.3,67.8,66.7,80.0,1,89.965,0.563724178308501,70.41499999999999
0794196ec41a810c4f4ae47e942271ae,82,6,O,married,t,43.15569487983282,Good,1,86.0,85.225,85.6,80.6,84.7,90.0,1,87.84022727272728,0.6448536463287031,85.005
4b91afd58c9567f5da7f435dc0b37c00,66,4,O,single,t,38.599654421155435,Good,1,98.33333333333331,75.85,79.3,77.7,76.4,70.0,1,84.87722222222222,0.6173696448488077,76.315
ace96fe5dffe3a71350c5a0de3cf5739,101,6,O,married,t,42.81479169917305,Good,1,93.75,77.375,73.0,77.2,79.3,80.0,1,87.5221153846154,0.6114948813795626,77.025
7293daa36af019d0740d73df0bc5fbf7,101,5,O,widow,t,40.63556457065585,Good,1,90.0,77.375,73.0,77.2,79.3,80.0,1,84.55535714285715,0.635371178736625,77.025
2737fc05d952f965d1d3996d0a2435aa,101,5,O,widow,t,40.63556457065585,Good,1,90.0,77.375,73.0,77.2,79.3,80.0,1,84.55535714285715,0.635371178736625,77.025
ff00c5fe8c6d657d2f52b0f3fb2e6117,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
bdc95986697e2ef972e588e9ffc14b30,81,15,O,married,t,40.584854631507774,Good,0,99.5,79.4,76.4,85.7,75.5,80.0,1,87.97,0.608581769099239,79.22
7f93de1c43c5d9adbba835f74bdc621a,66,3,O,widow,t,28.215530243927812,Good,1,94.58333333333331,82.275,79.3,77.7,82.1,90.0,1,76.90365384615384,0.6566885236119455,81.74000000000001
47eff6f26092590e78acb65ea960ca72,82,1,O,married,t,45.199459093982426,Good,0,95.0,22.25,7.0,6.0,6.0,70.0,1,73.375,0.4885577763342684,19.1
bbb9ec84a88ac9efa1387a04f70c0953,63,6,O,single,t,73.90128465179176,Need Improvement,1,87.5,76.6,79.3,74.4,72.7,80.0,1,111.68714285714285,0.3417484054302714,76.565
f2b50ca67e55a4f74e4f2c1f1ab510e0,101,15,O,married,t,40.190443993689435,Good,0,97.5,85.625,84.0,84.5,84.0,90.0,1,88.90416666666667,0.6284972490256882,85.325
f4f586c539e53da2f42be1242653a6c6,82,4,O,married,t,38.03245436105477,Good,1,96.875,78.15,75.6,77.7,79.3,80.0,1,84.65035714285715,0.6247616656218029,77.92999999999999
f3d5f10829151e22a00cd15a20c8b9d7,81,2,O,married,t,40.59800165276838,Average,0,95.0,74.725,79.5,73.3,76.1,70.0,1,85.2286111111111,0.6186685359921282,75.19999999999999
a08102a61b57e22a3afccc723fac8ecc,98,10,O,married,t,33.36713995943205,Good,0,90.3125,76.45,74.6,74.5,76.7,80.0,1,78.22875,0.660893431989894,76.17999999999999
ee5b2201fec2d8b1ce7c2e985b2b3153,101,2,O,single,t,43.826910074374574,Good,0,90.5,78.875,75.6,80.6,79.3,80.0,1,87.85249999999999,0.6187560899089909,78.655
90937c1a745c9b80f6d0657193484590,82,3,O,single,t,43.8058748403576,Excellent,1,100.0,83.85,85.6,83.9,85.9,80.0,1,92.17722222222224,0.602320211738427,84.13
7b5d8cbead2d37cef8a9637bc6b40e5d,81,2,O,single,t,41.846968672526486,Good,1,99.16666666666669,22.25,6.0,6.0,7.0,70.0,1,71.79166666666667,0.4941199911705015,19.05
dfc628b60891f7c4c46d54a92b64283f,101,8,O,married,t,43.32449160035366,Good,1,100.0,86.60000000000001,84.7,86.4,85.3,90.0,1,92.59538461538462,0.6047313823753581,86.33500000000001
099b13d638c44a2b456eb546fd4a7798,75,3,O,married,t,44.10228041059685,Excellent,1,93.4375,84.625,81.8,84.5,82.2,90.0,1,90.69147727272728,0.6188427991138283,84.215
9549196f047ca776810fb78645fd435e,81,4,O,married,t,40.87528428299219,Average,0,85.0,75.85,75.8,74.0,73.6,80.0,1,82.80045454545454,0.6449690813914315,75.63999999999999
3c5545189d5d05594da95f976fc8e2ff,82,1,O,married,t,41.886409736308316,Good,0,91.25,23.0,8.0,7.0,7.0,70.0,1,69.675,0.5237280674827629,19.9
deb43295c50cbcfc58ea949db128b2f8,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
0db3df92318c8eabb58ec78353c6333b,82,4,O,married,t,47.37230315323622,Excellent,1,95.0,75.85,75.8,74.0,73.6,80.0,1,91.29136363636364,0.5757754635805756,75.63999999999999
fe8e03a58134bb6280757e245f1508ab,101,5,O,married,t,46.018619649451296,Good,1,97.08333333333331,77.375,73.0,77.2,79.3,80.0,1,91.2298076923077,0.5826787312493735,77.025
3e66ab50679de2ab09e1579d61882561,75,3,O,single,t,45.30702563156924,Excellent,1,93.25,85.075,81.8,84.5,84.0,90.0,1,91.78840909090908,0.6131868989134723,84.66499999999999
9e65292cea2b346d3a53ea31a5c1cbf4,63,0,O,single,t,88.66351138156415,Good,0,87.5,22.5,6.0,7.0,7.0,70.0,1,107.93333333333337,0.0954043516371321,19.3
f8dadc90e433ec29cb581549ee23ef2c,101,5,O,widow,t,40.63556457065585,Good,1,90.0,77.375,73.0,77.2,79.3,80.0,1,84.55535714285715,0.635371178736625,77.025
6dd217e8787c3d01d3745e67ca5dd14e,70,3,O,single,t,43.95706558485463,Excellent,1,100.0,84.625,82.5,83.9,82.1,90.0,1,92.5375,0.5972830266202477,84.25
23809fbe296f8bb4c6437f7f19d4d9f3,101,6,O,married,t,39.62136578769439,Good,1,90.0,85.225,85.6,80.6,84.7,90.0,1,86.05321428571429,0.6543779687539938,85.005
a33636730fa2d2b97c49c0e7d1dd6859,72,0,O,single,t,40.703177822853284,Good,0,93.75,25.25,7.0,7.0,7.0,80.0,1,70.1,0.5209135332817336,21.6
6b182dcceabe622aafd6b175c204f568,82,8,O,married,t,27.53703362222632,Good,0,90.0,80.175,84.7,76.8,79.2,80.0,1,74.32522727272728,0.6794554377868787,80.41
4d36e0f2ef8b5f718e0183345950c867,66,4,O,single,t,31.56498673740053,Average,1,79.64285714285715,76.45,74.6,74.5,76.7,80.0,1,73.50478021978023,0.7101524376652055,76.17999999999999
318401e75bfadff4b20099ca2679d990,101,3,O,single,t,43.54293441514537,Good,0,97.5,75.85,79.3,77.7,76.4,70.0,1,88.805,0.5979923185734806,76.315
6285483e6ef0d8fdf5d76ee7a00cb64f,78,4,O,married,t,39.362181654270906,Average,1,93.75,85.175,84.3,83.7,82.7,90.0,1,86.94416666666667,0.6449097695524991,84.89
bc671784a6e0c17e9b64a09d6fd64acc,81,12,O,married,t,28.134625497708658,Average,0,100.0,78.375,77.7,78.1,77.7,80.0,1,77.29027777777777,0.6268095011855878,78.25999999999999
5ef7451c660b94fbe9953aafd50dc201,98,10,O,married,t,33.36713995943205,Good,0,90.3125,76.45,74.6,74.5,76.7,80.0,1,78.22875,0.660893431989894,76.17999999999999
af5ba5ba5c8c4766361fadb983c9bcbb,82,13,O,married,t,37.99864773495605,Average,0,88.0,82.075,79.7,78.7,79.9,90.0,1,83.13678571428572,0.6632026756505265,81.56
e9b16db289184e6ff409f32f03ebcdf4,82,3,O,single,t,43.8058748403576,Excellent,1,100.0,83.85,85.6,83.9,85.9,80.0,1,92.17722222222224,0.602320211738427,84.13
ee5ea5d3fad9c7446cf8241bcdfa7a67,70,3,O,single,t,29.344151453684926,Need Improvement,1,91.25,83.275,85.2,82.6,85.3,80.0,1,77.1575,0.6805049883018516,83.535
